State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude,neighbours,neighbours_count,Outlier_Score_APC,Outlier_Score_LP,Outlier_Score_PDP,Outlier_Score_NNPP
NIGER,MOKWA,BOKANI,26-17-01-003,DAKPAN,132,482,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88544/result_74217_1677586581_thumb.jpg,52.295974,5.6128052,No neighbours within 15 km,0,,,,
NIGER,MOKWA,BOKANI,26-17-01-006,WA'ABI,253,928,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,76,0,165,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88547/result_74220_1677587574_thumb.jpg,5.9672047,10.0145443,No neighbours within 15 km,0,,,,
NIGER,MOKWA,BOKANI,26-17-01-007,SHETTI,202,678,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,159,1,20,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88548/result_74221_1677587624_thumb.jpg,16.5246,76.76019,No neighbours within 15 km,0,,,,
NIGER,MOKWA,BOKANI,26-17-01-009,MASHA,139,691,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,49,0,61,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88550/result_74223_1677587987_thumb.jpg,-24.6558333,30.3369444,No neighbours within 15 km,0,,,,
NIGER,MOKWA,BOKANI,26-17-01-011,TIKA,228,701,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,0,66,27,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88552/result_74225_1677588288_thumb.jpg,57.6380865,27.26656846,['ERENA  (26-22-05-005)'],1,76,5,21,24
NIGER,MOKWA,GBAJIBO/MUWO,26-17-02-001,GBAJIBO,0,830,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,155,0,109,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88553/result_74229_1677585050_thumb.jpg,9.3025465,4.7799758,"['JEBBA GANA (26-17-05-002)', 'JEBBA DAM (26-17-05-003)']",2,79.5,28,57,44
NIGER,MOKWA,GBAJIBO/MUWO,26-17-02-003,BUKKA,246,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,93,10,142,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88555/result_74231_1677586050_thumb.jpg,36.6657768,22.3794494,No neighbours within 15 km,0,,,,
NIGER,MOKWA,GBAJIBO/MUWO,26-17-02-004,KANIYA,0,854,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,77,1,95,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88556/result_74232_1677586772_thumb.jpg,1.4419683,38.4313975,No neighbours within 15 km,0,,,,
NIGER,MOKWA,GBAJIBO/MUWO,26-17-02-005,SHIKA,150,635,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,18,89,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88557/result_74233_1677587302_thumb.jpg,28.444097,97.0547038,No neighbours within 15 km,0,,,,
NIGER,MOKWA,GBAJIBO/MUWO,26-17-02-009,TATABU,0,730,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,203,0,162,27,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88561/result_74237_1677593874_thumb.jpg,6.8064443,-58.167401,['LOCAL GOVERNMENT GUEST HOUSE (26-06-11-008)'],1,126,70,106,23
NIGER,MOKWA,GBARA,26-17-03-003,FOFO,48,467,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,30,0,17,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88571/result_74251_1677588863_thumb.jpg,1.5946437,31.1546176,No neighbours within 15 km,0,,,,
NIGER,MOKWA,GBARA,26-17-03-008,DANGI,51,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,54,0,189,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88576/result_74256_1677592516_thumb.jpg,24.12447095,81.64235145,No neighbours within 15 km,0,,,,
NIGER,MOKWA,GBARA,26-17-03-009,DATSUN,60,915,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,27,0,37,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88577/result_74257_1677592869_thumb.jpg,14.7056923,121.0692372,No neighbours within 15 km,0,,,,
NIGER,MOKWA,GBARA,26-17-03-010,BANZHI,139,759,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,76,0,58,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88578/result_74258_1677593152_thumb.jpg,22.5494405,106.8178069,No neighbours within 15 km,0,,,,
NIGER,MOKWA,GBARA,26-17-03-011,TAYI,153,712,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,68,0,79,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88579/result_74259_1677593368_thumb.jpg,7.13745185,0.335578837,['TAYI VILLAGE (26-06-08-010)'],1,18,68,19,8
NIGER,MOKWA,GBARA,26-17-03-015,YINFA,118,381,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,57,0,47,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88583/result_74263_1677594020_thumb.jpg,28.2718055,-16.8213652,No neighbours within 15 km,0,,,,
NIGER,MOKWA,JA'AGI,26-17-04-002,RABBA KEDE,157,319,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,31,0,112,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88587/result_74269_1677589073.jpg,9.2092442,5.0297789,['RABBA  KOSHABA (26-17-11-011)'],1,36,1,50,2
NIGER,MOKWA,JA'AGI,26-17-04-005,DUKUN,0,577,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,49,0,121,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88590/result_74272_1677592943_thumb.jpg,-7.5532793,110.3364605,No neighbours within 15 km,0,,,,
NIGER,MOKWA,JA'AGI,26-17-04-009,CEGAMA,0,424,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,105,0,32,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88594/result_74276_1677594374_thumb.jpg,42.9758111,-2.290301,"['ATABO (26-14-07-013)', 'UBEGI (26-16-02-001)', 'TOWN HALL (26-25-11-016)']",3,29.33333333,12,42,1
NIGER,MOKWA,JA'AGI,26-17-04-010,KETSO,327,542,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,239,0,77,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88595/result_74277_1677594696_thumb.jpg,-26.5395275,28.3571573,No neighbours within 15 km,0,,,,
NIGER,MOKWA,JA'AGI,26-17-04-013,WUCHI,0,645,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,69,0,108,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88598/result_74280_1677593109_thumb.jpg,13.3301269,5.4242709,"['TUNGA GARI (26-11-11-005)', 'KWASARE (26-04-01-014)']",2,7,0,53.5,1
NIGER,MOKWA,JA'AGI,26-17-04-016,ZHIWU,0,343,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,31,1,76,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88601/result_74283_1677593471_thumb.jpg,33.641556,113.559307,No neighbours within 15 km,0,,,,
NIGER,MOKWA,JA'AGI,26-17-04-017,KPACHITA,121,252,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,65,0,53,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88602/result_74284_1677593619_thumb.jpg,8.933333,5.9,"['GUSADIN (26-08-04-004)', 'EMIWOROGI (26-08-08-007)', 'DOKOGI (26-13-01-011)', ""SA'ACHI (26-13-10-002)"", 'EGAGI (26-13-12-005)', 'DANKO-EMIWOROGI (26-13-12-010)']",6,2.666666667,2,0.666666667,2.166666667
NIGER,MOKWA,JA'AGI,26-17-04-019,POTO,0,537,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,93,0,94,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88604/result_74286_1677594018_thumb.jpg,11.3305417,2.5262654,No neighbours within 15 km,0,,,,
NIGER,MOKWA,JA'AGI,26-17-04-020,SUNTI,112,373,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,31,1,66,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88605/result_74287_1677595032_thumb.jpg,9.0869448,5.16533,No neighbours within 15 km,0,,,,
NIGER,MOKWA,JEBBA NORTH,26-17-05-002,JEBBA GANA,217,698,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,78,0,85,80,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88614/result_74297_1677586273_thumb.jpg,9.1400276,4.789345739,"['GBAJIBO (26-17-02-001)', 'JEBBA DAM (26-17-05-003)']",2,36,28,21,70
NIGER,MOKWA,JEBBA NORTH,26-17-05-003,JEBBA DAM,182,543,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,73,56,19,16,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88615/result_74298_1677587114_thumb.jpg,9.13704025,4.788191572,"['GBAJIBO (26-17-02-001)', 'JEBBA GANA (26-17-05-002)']",2,43.5,56,78,26
NIGER,MOKWA,JEBBA NORTH,26-17-05-008,SAMUNAKA,74,210,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,42,0,27,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88620/result_74303_1677590216_thumb.jpg,10.4421526,12.1569623,['DADIN KOWA DISPENSARY (26-20-08-021)'],1,0,5,9,10
NIGER,MOKWA,JEBBA NORTH,26-17-05-009,NDAFU,202,399,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,87,1,69,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88621/result_74304_1677591180_thumb.jpg,-6.8188111,39.2221374,No neighbours within 15 km,0,,,,
NIGER,MOKWA,KPAKI/TAKUMA,26-17-06-002,TAKUMA,336,591,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,176,0,154,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88624/result_74307_1677584987_thumb.jpg,34.2210622,133.6928818,No neighbours within 15 km,0,,,,
NIGER,MOKWA,KPAKI/TAKUMA,26-17-06-003,EZHI,251,626,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,112,0,120,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88625/result_74308_1677585804_thumb.jpg,32.3315102,98.3837807,No neighbours within 15 km,0,,,,
NIGER,MOKWA,KPAKI/TAKUMA,26-17-06-006,KPAUTAGI,358,888,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,123,0,153,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88628/result_74311_1677587116_thumb.jpg,9.3610677,5.2139892,"['KUSOGI (26-07-03-004)', 'KPATAKI (26-17-06-007)']",2,53,0,38.5,3
NIGER,MOKWA,KPAKI/TAKUMA,26-17-06-007,KPATAKI,252,399,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,11,0,123,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88629/result_74312_1677585846_thumb.jpg,9.3052795,5.2157968,['KPAUTAGI (26-17-06-006)'],1,112,0,30,0
NIGER,MOKWA,KPAKI/TAKUMA,26-17-06-008,KODAN,264,535,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,94,11,149,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88630/result_74313_1677586453_thumb.jpg,55.6867243,12.5700724,['OLD MARKET (26-04-06-016)'],1,30,24,123,1
NIGER,MOKWA,KPAKI/TAKUMA,26-17-06-010,BASIC HEALTH CENTRE,316,802,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,83,26,156,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88632/result_74315_1677587746_thumb.jpg,28.8126798,80.5060638,No neighbours within 15 km,0,,,,
NIGER,MOKWA,KUDU,26-17-07-001,CHIJI,316,527,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,149,0,151,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88633/result_74316_1677584803_thumb.jpg,-16.9982664,-67.0886232,No neighbours within 15 km,0,,,,
NIGER,MOKWA,KUDU,26-17-07-006,WUPO,203,595,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,0,82,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88638/result_74321_1677586885_thumb.jpg,19.1812883,110.0707224,No neighbours within 15 km,0,,,,
NIGER,MOKWA,LABOZHI,26-17-08-001,LABOZHI,246,587,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,113,3,99,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88640/result_74323_1677586835_thumb.jpg,9.1817196,5.4158669,"['DANKOGI (26-17-08-004)', 'ENAGI (26-25-10-004)']",2,43.5,2.5,33.5,6.5
NIGER,MOKWA,LABOZHI,26-17-08-003,IBBA,276,694,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,74,0,185,6,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/08/pu/003/003-1677396303.pdf,5.052483,29.02545411,No neighbours within 15 km,0,,,,
NIGER,MOKWA,LABOZHI,26-17-08-004,DANKOGI,307,821,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,95,1,197,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/08/pu/004/004-1677402005.pdf,9.1641202,5.3494904,['LABOZHI (26-17-08-001)'],1,18,2,98,5
NIGER,MOKWA,LABOZHI,26-17-08-005,TYABO,236,641,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,137,0,80,12,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/08/pu/005/005-1677399896.pdf,12.4462161,0.7168246,No neighbours within 15 km,0,,,,
NIGER,MOKWA,LABOZHI,26-17-08-008,BATAGI,144,587,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,107,0,16,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/08/pu/008/008-1677397310.pdf,30.4688597,78.7576719,No neighbours within 15 km,0,,,,
NIGER,MOKWA,LABOZHI,26-17-08-009,NAKUPA,172,350,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,47,0,118,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/08/pu/009/009-1677403181.pdf,-10.7737361,39.1735233,No neighbours within 15 km,0,,,,
NIGER,MOKWA,MOKWA,26-17-09-010,MAIN GARAGE,92,462,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,9,27,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88660/result_74343_1677589953_thumb.jpg,42.33928315,-71.10528787,No neighbours within 15 km,0,,,,
NIGER,MOKWA,MUREGI,26-17-10-010,DAKANI,0,410,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,66,0,69,6,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/10/pu/010/010-1677416309.pdf,26.7912257,86.2272262,No neighbours within 15 km,0,,,,
NIGER,MOKWA,MUREGI,26-17-10-013,GUGA,105,279,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,23,0,56,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/10/pu/013/013-1677412408.pdf,47.2744877,23.8309833,No neighbours within 15 km,0,,,,
NIGER,MOKWA,RABBA/NDAYAKO,26-17-11-005,EPPA,160,871,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,88,0,48,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88692/result_74388_1677589914_thumb.jpg,-15.7196896,-47.857423,No neighbours within 15 km,0,,,,
NIGER,MOKWA,RABBA/NDAYAKO,26-17-11-006,JANGI,160,329,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,88,0,58,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88693/result_74389_1677590275_thumb.jpg,31.6102966,78.4289781,No neighbours within 15 km,0,,,,
NIGER,MOKWA,RABBA/NDAYAKO,26-17-11-007,MANGBA,92,409,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,40,0,41,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88694/result_74390_1677590229_thumb.jpg,13.4372352,144.7921639,No neighbours within 15 km,0,,,,
NIGER,MOKWA,RABBA/NDAYAKO,26-17-11-008,LAFIAGI,229,802,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,119,0,66,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88695/result_74391_1677662093_thumb.jpg,8.8536313,5.4188884,No neighbours within 15 km,0,,,,
NIGER,MOKWA,RABBA/NDAYAKO,26-17-11-009,MILE FIVE,120,406,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,16,42,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88696/result_74392_1677590701_thumb.jpg,47.9856159,-120.2602176,No neighbours within 15 km,0,,,,
NIGER,MOKWA,RABBA/NDAYAKO,26-17-11-010,COLLEGE OF AGRIC,214,671,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,125,24,43,13,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88697/result_74393_1677591088_thumb.jpg,10.2840215,9.797502,"['DAN IYA (26-03-01-029)', 'DUMA DISPENSARY (26-12-07-010)', 'MATERNITY TOWN DISPENSARY (26-20-06-018)', 'KOFAR DAN IYA (26-21-06-030)']",4,76.25,22.75,7.25,10.75
NIGER,MOKWA,RABBA/NDAYAKO,26-17-11-011,RABBA  KOSHABA,153,468,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,67,1,62,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/11/pu/011/011-1677359272.pdf,9.2092442,5.0297789,['RABBA KEDE (26-17-04-002)'],1,36,1,50,2
NIGER,MUNYA,BENI,26-18-01-002,BENI HAUSA,287,636,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,125,0,149,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/18/ward/01/pu/002/002-1677409073.pdf,28.3470237,83.5674405,No neighbours within 15 km,0,,,,
NIGER,MUNYA,BENI,26-18-01-003,KUBI,166,366,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,78,1,86,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/18/ward/01/pu/003/003-1677407343.pdf,-5.5667359,35.2560203,No neighbours within 15 km,0,,,,
NIGER,MUNYA,DAZA,26-18-04-002,JACE,248,494,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,41,113,85,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3658/ward/23863/pu/89813/89813-1677511175.pdf,52.5084185,24.45109,No neighbours within 15 km,0,,,,
NIGER,MUNYA,DAZA,26-18-04-003,LOBODNA,99,313,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,48,0,39,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3658/ward/23863/pu/89814/89814-1677511476.pdf,50.9308352,18.9905554,No neighbours within 15 km,0,,,,
NIGER,MUNYA,GINI,26-18-06-003,GWADAMI,251,781,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,136,27,81,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3658/ward/23865/pu/89828/89828-1677491424.pdf,9.7290911,6.8764195,['GOTUPE (26-22-13-006)'],1,34,120,42,1
NIGER,MUNYA,KAZAI,26-18-09-003,EKWA,84,450,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,0,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3658/ward/23868/pu/89852/89852-1677496675.pdf,-0.7278427,9.1415148,No neighbours within 15 km,0,,,,
NIGER,MUNYA,KUCHI,26-18-10-009,KAPANA,70,667,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/18/ward/10/pu/009/009-1677370263.pdf,42.8738116,-1.6736356,No neighbours within 15 km,0,,,,
NIGER,MUNYA,SARKIN PAWA,26-18-11-009,LOCAL GOVERNMENT DISPENSARY,196,540,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,125,0,26,17,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3658/ward/23870/pu/89874/89874-1677498696.pdf,-0.0894994,31.4573823,['DISPENSARY (26-18-02-009)'],1,49,23,35,7
NIGER,PAIKORO,ADUNU,26-19-01-002,BARAKWAI,54,448,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,2,19,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88788/result_74522_1677583756_thumb.jpg,9.6208989,7.199163,"['JIBIDIGA (26-19-06-010)', 'FERI (26-19-07-011)']",2,44.5,87,48.5,4
NIGER,PAIKORO,ADUNU,26-19-01-007,PATA,86,276,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,22,12,37,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88793/result_74527_1677595610_thumb.jpg,5.8457184,121.1445068,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,CHIMBI,26-19-02-002, ECWA CHURCH,125,392,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,49,29,37,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88795/result_74532_1677586784_thumb.jpg,9.9343051,8.9214466,"['YELWA (26-01-10-011)', 'MAI AZARA (26-16-10-013)', 'YORUBA CHURCH (26-06-04-029)']",3,9,24.33333333,7.666666667,0
NIGER,PAIKORO,GWAM,26-19-03-003,WABE,222,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,174,0,39,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88805/result_74544_1677580381_thumb.jpg,7.0139925,39.0225319,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,GWAM,26-19-03-006,TAITAI,288,770,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,217,0,65,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88808/result_74547_1677580874_thumb.jpg,-37.8803805,178.1903067,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,GWAM,26-19-03-008,TUNGAN MAKERI,344,705,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,123,0,190,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88810/result_74549_1677581237_thumb.jpg,10.7789574,4.729135,"['GANDIGA (26-02-03-002)', 'JIJIMA (26-02-09-003)', 'TUNGAN SARA (26-14-02-017)']",3,82,34,152.3333333,2.666666667
NIGER,PAIKORO,GWAM,26-19-03-009,PITA,203,614,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,72,1,86,43,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88811/result_74550_1677581437_thumb.jpg,11.0564638,-12.3950499,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,GWAM,26-19-03-011,ESSAN VILLAGE,323,834,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,155,1,152,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88813/result_74552_1677581757_thumb.jpg,9.483333,6.766667,"['ESSAN (26-08-03-006)', 'KAMPANI DOROWA (26-19-05-008)', 'NAGOPITA (26-19-09-003)', 'SURUYI (26-19-11-011)', 'YIDNA (26-19-09-024)', 'PAIKO TOWN CLINIC (26-19-10-024)']",6,47.33333333,11.66666667,71.16666667,3.333333333
NIGER,PAIKORO,ISHAU,26-19-04-009,YANKE,159,361,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,144,7,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88822/result_74565_1677592194_thumb.jpg,27.4342836,100.4466289,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,JERE,26-19-05-003,DANDURU,223,574,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,141,0,68,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88826/result_74574_1677583534_thumb.jpg,13.8426395,76.0313428,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,JERE,26-19-05-006,SABO,263,870,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,134,6,81,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88829/result_74577_1677585054_thumb.jpg,23.22854325,81.57086272,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,JERE,26-19-05-007,BUSSI,167,421,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,9,64,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88830/result_74578_1677585511_thumb.jpg,-0.04046915,32.36724913,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,JERE,26-19-05-008,KAMPANI DOROWA,191,714,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,137,1,39,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88831/result_74579_1677586401_thumb.jpg,9.4089433,6.7062407,"['ESSAN (26-08-03-006)', 'CHANCHAGA (26-13-10-012)', 'ESSAN VILLAGE (26-19-03-011)', 'NAGOPITA (26-19-09-003)', 'LUPNA (26-19-09-013)', 'GABADNA (26-19-11-008)', 'SURUYI (26-19-11-011)', 'YIDNA (26-19-09-024)', 'PAIKO TOWN CLINIC (26-19-10-024)']",9,19.33333333,10.44444444,53.22222222,2
NIGER,PAIKORO,KAFIN KORO,26-19-06-006,LIMAWA,165,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,68,8,45,28,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88838/result_74590_1677600021_thumb.jpg,11.75592355,9.334071757,No neighbours within 15 km,0,,,,
NIGER,PAIKORO,KAFIN KORO,26-19-06-007,MAKERA,199,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/88839/result_74591_1677600152_thumb.jpg,11.53114805,7.27333024,No neighbours within 15 km,0,,,,
